CustomerID,recency,frequency,total_spent,recency_score,frequency_score,total_spent_score,RFM_SCORE,segment
17063,-353,7,1461.14,4,5,4,45,steady_supporters
17064,-316,3,855.4499999999999,3,4,3,34,steady_supporters
17068,-362,21,4552.139999999999,5,5,5,55,brand_ambassadors
17069,-346,9,2709.7,4,5,5,45,steady_supporters
17070,-260,1,304.23999999999995,2,2,2,22,inactive_customers
17071,-346,9,2429.03,4,5,5,45,steady_supporters
17073,-357,4,1446.0900000000001,4,4,4,44,steady_supporters
17075,-357,4,834.1199999999999,4,4,3,44,steady_supporters
17076,-338,3,841.0799999999999,3,4,3,34,steady_supporters
17078,-338,2,378.20000000000005,3,3,2,33,require_attention
17079,-296,1,118.80000000000001,2,2,1,22,inactive_customers
17080,-352,2,287.62,4,3,2,43,loyalty_potential
17081,-349,2,288.91,4,3,2,43,loyalty_potential
17082,-341,2,2003.85,3,3,4,33,require_attention
17083,-265,3,1405.78,2,4,4,24,high_risk
17084,-339,2,2747.99,3,3,5,33,require_attention
17085,-251,5,1562.4,2,4,4,24,high_risk
17086,-367,6,2050.08,5,5,4,55,brand_ambassadors
17088,-346,4,1991.0100000000002,4,4,4,44,steady_supporters
17090,-370,7,1974.6500000000003,5,5,4,55,brand_ambassadors
17091,-372,9,3827.7600000000007,5,5,5,55,brand_ambassadors
17092,-324,4,1774.0300000000002,3,4,4,34,steady_supporters
17094,-52,1,301.99999999999994,1,2,2,12,inactive_customers
17095,-352,3,1324.1599999999999,4,4,4,44,steady_supporters
17096,-359,4,1022.1299999999999,4,4,4,44,steady_supporters
17097,-372,8,954.42,5,5,4,55,brand_ambassadors
17100,-356,2,971.74,4,3,4,43,loyalty_potential
17101,-364,4,1621.73,5,4,4,54,brand_ambassadors
17102,-113,1,25.5,1,2,1,12,inactive_customers
17105,-215,2,665.7799999999999,2,3,3,23,high_risk
17107,-341,6,10797.48,3,5,5,35,steady_supporters
17109,-345,6,881.29,4,5,3,45,steady_supporters
17110,-209,1,163.3,2,2,1,22,inactive_customers
17111,-327,1,231.60999999999999,3,2,1,32,slipping_away
17114,-369,8,801.12,5,5,3,55,brand_ambassadors
17115,-366,3,837.4999999999997,5,4,3,54,brand_ambassadors
17117,-86,1,116.19999999999999,1,2,1,12,inactive_customers
17118,-57,1,157.02,1,2,1,12,inactive_customers
17119,-371,2,606.91,5,3,3,53,loyalty_potential
17120,-141,1,307.46000000000004,1,2,2,12,inactive_customers
17122,-255,1,138.32,2,2,1,22,inactive_customers
17123,-213,1,345.29999999999995,2,2,2,22,inactive_customers
17124,-189,1,294.24,1,2,2,12,inactive_customers
17125,-324,1,230.5,3,2,1,32,slipping_away
17126,-222,5,989.45,2,4,4,24,high_risk
17128,-40,1,157.08999999999997,1,2,1,12,inactive_customers
17131,-369,5,2463.17,5,4,5,54,brand_ambassadors
17133,-359,7,4892.240000000001,4,5,5,45,steady_supporters
17134,-268,2,413.2,2,3,2,23,high_risk
17135,-358,7,1139.73,4,5,4,45,steady_supporters
17138,-99,1,380.5,1,2,2,12,inactive_customers
17139,-359,12,10650.77,4,5,5,45,steady_supporters
17140,-127,1,454.12,1,2,2,12,inactive_customers
17142,-135,1,578.9999999999999,1,2,3,12,inactive_customers
17144,-373,2,984.5699999999999,5,3,4,53,loyalty_potential
17146,-269,3,749.78,2,4,3,24,high_risk
17147,-352,4,1714.59,4,4,4,44,steady_supporters
17148,-323,1,124.88,3,2,1,32,slipping_away
17152,-180,3,1689.5,1,4,4,14,high_risk
17153,-350,1,213.77999999999997,4,2,1,42,loyalty_potential
17154,-299,1,329.34,2,2,2,22,inactive_customers
17155,-357,2,251.69999999999993,4,3,2,43,loyalty_potential
17157,-367,2,319.0,5,3,2,53,loyalty_potential
17158,-342,3,1266.97,4,4,4,44,steady_supporters
17159,-353,3,1538.88,4,4,4,44,steady_supporters
17160,-343,6,3518.0299999999997,4,5,5,45,steady_supporters
17162,-346,10,1715.46,4,5,4,45,steady_supporters
17163,-353,2,293.1,4,3,2,43,loyalty_potential
17164,-342,7,2467.35,4,5,5,45,steady_supporters
17165,-90,1,158.68,1,2,1,12,inactive_customers
17166,-336,2,206.33999999999997,3,3,1,33,require_attention
17169,-317,2,835.7800000000002,3,3,3,33,require_attention
17171,-85,1,224.91,1,2,1,12,inactive_customers
17172,-296,1,317.76,2,2,2,22,inactive_customers
17173,-369,8,3766.5999999999995,5,5,5,55,brand_ambassadors
17174,-157,1,59.9,1,2,1,12,inactive_customers
17175,-330,4,1443.69,3,4,4,34,steady_supporters
17176,-173,1,306.13,1,2,2,12,inactive_customers
17179,-196,3,711.79,2,4,3,24,high_risk
17180,-318,4,783.9700000000003,3,4,3,34,steady_supporters
17181,-317,2,239.91999999999996,3,3,1,33,require_attention
17183,-367,6,3347.31,5,5,5,55,brand_ambassadors
17186,-328,2,144.0,3,3,1,33,require_attention
17187,-148,1,203.95,1,2,1,12,inactive_customers
17188,-363,7,2474.23,5,5,5,55,brand_ambassadors
17189,-268,2,383.75000000000006,2,3,2,23,high_risk
17190,-316,2,444.74,3,3,2,33,require_attention
17191,-346,7,2093.68,4,5,5,45,steady_supporters
17193,-339,7,1699.3000000000002,3,5,4,35,steady_supporters
17194,-101,2,262.62,1,3,2,13,high_risk
17197,-345,1,1013.01,4,2,4,42,loyalty_potential
17198,-351,3,692.2199999999999,4,4,3,44,steady_supporters
17201,-321,1,289.78000000000003,3,2,2,32,slipping_away
17203,-339,6,3560.08,3,5,5,35,steady_supporters
17204,-199,4,1564.56,2,4,4,24,high_risk
17205,-321,1,384.08,3,2,2,32,slipping_away
17206,-321,1,204.24,3,2,1,32,slipping_away
17211,-348,8,2317.2200000000003,4,5,5,45,steady_supporters
17212,-121,1,226.85,1,2,1,12,inactive_customers
17213,-334,7,2781.2300000000005,3,5,5,35,steady_supporters
17214,-314,6,1059.12,3,5,4,35,steady_supporters
17217,-140,1,113.49999999999999,1,2,1,12,inactive_customers
17218,-370,10,1951.97,5,5,4,55,brand_ambassadors
17219,-343,1,114.23,4,2,1,42,loyalty_potential
17220,-350,14,3187.5499999999997,4,5,5,45,steady_supporters
17221,-367,2,334.48,5,3,2,53,loyalty_potential
17222,-309,1,328.65,3,2,2,32,slipping_away
17223,-64,2,416.89,1,3,2,13,high_risk
17226,-66,1,393.48999999999995,1,2,2,12,inactive_customers
17227,-356,6,939.3199999999999,4,5,4,45,steady_supporters
17228,-359,8,1906.09,4,5,4,45,steady_supporters
17229,-278,2,318.76000000000005,2,3,2,23,high_risk
17230,-110,8,3638.41,1,5,5,15,recoverable_customers
17231,-362,10,3124.72,5,5,5,55,brand_ambassadors
17232,-372,2,417.77,5,3,2,53,loyalty_potential
17233,-339,1,190.88,3,2,1,32,slipping_away
17234,-192,1,149.89,1,2,1,12,inactive_customers
17235,-349,2,550.0600000000002,4,3,3,43,loyalty_potential
17236,-362,6,916.1300000000001,5,5,3,55,brand_ambassadors
17237,-363,2,314.69,5,3,2,53,loyalty_potential
17238,-372,17,3719.1000000000004,5,5,5,55,brand_ambassadors
17239,-62,1,382.50000000000006,1,2,2,12,inactive_customers
17242,-266,2,1135.04,2,3,4,23,high_risk
17243,-373,26,8540.05,5,5,5,55,brand_ambassadors
17244,-321,1,954.9,3,2,4,32,slipping_away
17245,-170,1,171.45,1,2,1,12,inactive_customers
17247,-359,1,280.09000000000003,4,2,2,42,loyalty_potential
17248,-254,1,318.65000000000003,2,2,2,22,inactive_customers
17250,-371,2,381.97,5,3,2,53,loyalty_potential
17251,-12,1,269.83000000000004,1,2,2,12,inactive_customers
17252,-258,2,348.90999999999997,2,3,2,23,high_risk
17253,-356,1,178.26,4,2,1,42,loyalty_potential
17254,-370,2,271.19,5,3,2,53,loyalty_potential
17255,-334,2,291.47999999999996,3,3,2,33,require_attention
17256,-267,2,240.0,2,3,1,23,high_risk
17259,-226,2,581.2299999999999,2,3,3,23,high_risk
17262,-322,5,1253.3600000000001,3,4,4,34,steady_supporters
17263,-166,1,63.440000000000005,1,2,1,12,inactive_customers
17265,-236,2,550.0100000000001,2,3,3,23,high_risk
17266,-372,3,296.58,5,4,2,54,brand_ambassadors
17267,-247,2,317.2,2,3,2,23,high_risk
17268,-267,4,763.64,2,4,3,24,high_risk
17272,-332,4,2148.6300000000006,3,4,5,34,steady_supporters
17274,-339,1,107.82,3,2,1,32,slipping_away
17277,-147,2,1065.3500000000001,1,3,4,13,high_risk
17278,-133,1,246.04000000000002,1,2,1,12,inactive_customers
17279,-317,1,187.82999999999998,3,2,1,32,slipping_away
17282,-244,3,1685.46,2,4,4,24,high_risk
17284,-314,6,1647.48,3,5,4,35,steady_supporters
17286,-353,1,151.37,4,2,1,42,loyalty_potential
17287,-348,7,1049.0600000000002,4,5,4,45,steady_supporters
17288,-365,7,1417.63,5,5,4,55,brand_ambassadors
17289,-343,3,931.02,4,4,3,44,steady_supporters
17290,-371,2,513.01,5,3,3,53,loyalty_potential
17291,-66,1,550.8000000000001,1,2,3,12,inactive_customers
17293,-366,9,1854.06,5,5,4,55,brand_ambassadors
17295,-346,3,547.0,4,4,3,44,steady_supporters
17297,-357,1,128.18,4,2,1,42,loyalty_potential
17298,-273,2,498.42,2,3,3,23,high_risk
17299,-363,4,656.61,5,4,3,54,brand_ambassadors
17301,-353,1,163.24,4,2,1,42,loyalty_potential
17302,-360,5,1135.63,4,4,4,44,steady_supporters
17303,-13,1,250.03999999999996,1,2,2,12,inactive_customers
17306,-364,19,8631.310000000001,5,5,5,55,brand_ambassadors
17309,-279,1,82.75,2,2,1,22,inactive_customers
17311,-296,2,1384.85,2,3,4,23,high_risk
17312,-236,3,644.3,2,4,3,24,high_risk
17313,-343,1,2328.84,4,2,5,42,loyalty_potential
17314,-350,8,2527.92,4,5,5,45,steady_supporters
17315,-373,38,6281.23,5,5,5,55,brand_ambassadors
17317,-328,3,2600.34,3,4,5,34,steady_supporters
17320,-274,3,1200.6200000000001,2,4,4,24,high_risk
17321,-366,2,657.16,5,3,3,53,loyalty_potential
17323,-359,7,906.52,4,5,3,45,steady_supporters
17324,-357,4,986.4799999999999,4,4,4,44,steady_supporters
17325,-94,1,96.8,1,2,1,12,inactive_customers
17329,-360,2,523.11,4,3,3,43,loyalty_potential
17330,-352,2,363.9,4,3,2,43,loyalty_potential
17331,-251,1,175.2,2,2,1,22,inactive_customers
17333,-289,1,494.25,2,2,3,22,inactive_customers
17334,-72,2,307.02000000000004,1,3,2,13,high_risk
17337,-223,4,1981.06,2,4,4,24,high_risk
17338,-357,8,6493.54,4,5,5,45,steady_supporters
17339,-280,2,243.36,2,3,1,23,high_risk
17340,-345,11,12353.29,4,5,5,45,steady_supporters
17341,-218,3,682.29,2,4,3,24,high_risk
17343,-19,1,193.64,1,2,1,12,inactive_customers
17344,-328,1,157.61999999999998,3,2,1,32,slipping_away
17345,-359,4,519.69,4,4,3,44,steady_supporters
17346,-371,15,2622.88,5,5,5,55,brand_ambassadors
17347,-288,1,228.96,2,2,1,22,inactive_customers
17348,-360,5,1156.6,4,4,4,44,steady_supporters
17349,-195,1,98.25,2,2,1,22,inactive_customers
17350,-366,4,1281.3200000000004,5,4,4,54,brand_ambassadors
17351,-338,3,587.15,3,4,3,34,steady_supporters
17353,-245,2,1740.0,2,3,4,23,high_risk
17354,-324,1,1393.06,3,2,4,32,slipping_away
17356,-63,1,178.21999999999997,1,2,1,12,inactive_customers
17357,-350,2,384.39,4,3,2,43,loyalty_potential
17358,-71,2,360.80999999999995,1,3,2,13,high_risk
17359,-363,1,127.85999999999999,5,2,1,52,loyalty_potential
17360,-357,3,568.2400000000001,4,4,3,44,steady_supporters
17361,-325,3,488.20000000000005,3,4,3,34,steady_supporters
17362,-135,2,312.22999999999996,1,3,2,13,high_risk
17364,-374,11,4462.68,5,5,5,55,brand_ambassadors
17365,-362,8,4767.360000000001,5,5,5,55,brand_ambassadors
17367,-136,1,167.54999999999998,1,2,1,12,inactive_customers
17368,-351,8,1878.8700000000001,4,5,4,45,steady_supporters
17370,-302,4,446.17999999999995,2,4,2,24,high_risk
17371,-357,3,418.40000000000003,4,4,2,44,steady_supporters
17372,-334,8,1337.18,3,5,4,35,steady_supporters
17373,-334,4,646.9200000000001,3,4,3,34,steady_supporters
17374,-156,2,495.7699999999999,1,3,3,13,high_risk
17375,-175,3,400.09999999999997,1,4,2,14,high_risk
17376,-304,2,203.2,3,3,1,33,require_attention
17377,-351,20,4058.32,4,5,5,45,steady_supporters
17379,-363,1,389.72,5,2,2,52,loyalty_potential
17381,-366,29,20275.61,5,5,5,55,brand_ambassadors
17382,-309,1,65.4,3,2,1,32,slipping_away
17383,-370,1,193.39,5,2,1,52,loyalty_potential
17384,-355,2,336.4,4,3,2,43,loyalty_potential
17385,-360,1,256.11,4,2,2,42,loyalty_potential
17386,-367,6,2686.4200000000005,5,5,5,55,brand_ambassadors
17387,-355,2,746.81,4,3,3,43,loyalty_potential
17388,-297,4,1259.5600000000002,2,4,4,24,high_risk
17389,-374,34,31833.68,5,5,5,55,brand_ambassadors
17391,-211,2,508.8,2,3,3,23,high_risk
17392,-68,2,417.27,1,3,2,13,high_risk
17394,-155,1,203.86999999999995,1,2,1,12,inactive_customers
17396,-335,8,7330.8,3,5,5,35,steady_supporters
17397,-352,2,681.41,4,3,3,43,loyalty_potential
17398,-260,3,653.38,2,4,3,24,high_risk
17400,-248,5,2097.84,2,4,5,24,high_risk
17402,-370,13,2633.8499999999995,5,5,5,55,brand_ambassadors
17403,-338,1,263.92,3,2,2,32,slipping_away
17404,-370,15,31906.819999999996,5,5,5,55,brand_ambassadors
17405,-373,3,1031.41,5,4,4,54,brand_ambassadors
17406,-41,3,2184.42,1,4,5,14,high_risk
17408,-211,1,32.65,2,2,1,22,inactive_customers
17409,-190,2,771.8499999999999,1,3,3,13,high_risk
17410,-358,5,1214.72,4,4,4,44,steady_supporters
17411,-362,3,778.9399999999999,5,4,3,54,brand_ambassadors
17412,-372,7,1258.0600000000002,5,5,4,55,brand_ambassadors
17414,-331,2,778.0,3,3,3,33,require_attention
17415,-295,1,507.8399999999999,2,2,3,22,inactive_customers
17416,-345,7,6893.42,4,5,5,45,steady_supporters
17418,-332,2,463.46,3,3,2,33,require_attention
17419,-363,12,4226.57,5,5,5,55,brand_ambassadors
17420,-324,3,598.83,3,4,3,34,steady_supporters
17422,-358,6,1979.3700000000001,4,5,4,45,steady_supporters
17423,-328,2,698.41,3,3,3,33,require_attention
17425,-355,2,759.1700000000001,4,3,3,43,loyalty_potential
17426,-366,6,5037.26,5,5,5,55,brand_ambassadors
17427,-303,1,100.8,3,2,1,32,slipping_away
17428,-374,28,17256.85,5,5,5,55,brand_ambassadors
17429,-246,3,524.9200000000001,2,4,3,24,high_risk
17430,-342,2,265.76000000000005,4,3,2,43,loyalty_potential
17431,-61,1,403.3,1,2,2,12,inactive_customers
17432,-356,2,365.76,4,3,2,43,loyalty_potential
17433,-286,1,303.15999999999997,2,2,2,22,inactive_customers
17434,-372,7,2373.8199999999997,5,5,5,55,brand_ambassadors
17436,-373,2,216.3,5,3,1,53,loyalty_potential
17438,-121,1,388.45000000000005,1,2,2,12,inactive_customers
17440,-218,3,186.42,2,4,1,24,high_risk
17442,-338,6,2248.56,3,5,5,35,steady_supporters
17443,-155,1,534.24,1,2,3,12,inactive_customers
17444,-227,3,2940.04,2,4,5,24,high_risk
17446,-198,2,120.90000000000002,2,3,1,23,high_risk
17447,-334,2,541.53,3,3,3,33,require_attention
17449,-372,7,2519.21,5,5,5,55,brand_ambassadors
17450,-366,46,194390.78999999998,5,5,5,55,brand_ambassadors
17451,-373,7,1721.4,5,5,4,55,brand_ambassadors
17453,-357,2,486.71999999999997,4,3,2,43,loyalty_potential
17454,-182,4,517.53,1,4,3,14,high_risk
17455,-171,1,131.7,1,2,1,12,inactive_customers
17456,-9,1,249.86,1,2,2,12,inactive_customers
17457,-248,5,1737.7,2,4,4,24,high_risk
17458,-359,1,316.49999999999994,4,2,2,42,loyalty_potential
17459,-331,2,657.3,3,3,3,33,require_attention
17460,-280,6,622.43,2,5,3,25,recoverable_customers
17461,-352,3,735.82,4,4,3,44,steady_supporters
17462,-314,2,675.6899999999999,3,3,3,33,require_attention
17463,-358,5,1875.86,4,4,4,44,steady_supporters
17464,-216,1,289.96000000000004,2,2,2,22,inactive_customers
17466,-364,2,763.28,5,3,3,53,loyalty_potential
17468,-364,2,137.0,5,3,1,53,loyalty_potential
17469,-358,5,1870.9700000000003,4,4,4,44,steady_supporters
17470,-330,5,1125.0700000000002,3,4,4,34,steady_supporters
17472,-183,3,697.5400000000001,1,4,3,14,high_risk
17475,-295,1,194.36999999999995,2,2,1,22,inactive_customers
17480,-297,1,511.82,2,2,3,22,inactive_customers
17481,-371,4,1255.59,5,4,4,54,brand_ambassadors
17483,-309,3,414.04,3,4,2,34,steady_supporters
17486,-113,1,396.87,1,2,2,12,inactive_customers
17489,-316,2,376.63999999999993,3,3,2,33,require_attention
17490,-374,7,2092.32,5,5,5,55,brand_ambassadors
17491,-373,10,3558.8700000000003,5,5,5,55,brand_ambassadors
17492,-126,1,374.57,1,2,2,12,inactive_customers
17495,-367,2,497.56000000000006,5,3,3,53,loyalty_potential
17496,-16,1,271.05,1,2,2,12,inactive_customers
17498,-299,1,272.22,2,2,2,22,inactive_customers
17499,-85,1,622.88,1,2,3,12,inactive_customers
17500,-357,3,1138.0,4,4,4,44,steady_supporters
17501,-154,2,288.59999999999997,1,3,2,13,high_risk
17502,-365,4,689.0999999999999,5,4,3,54,brand_ambassadors
17503,-372,2,558.9599999999999,5,3,3,53,loyalty_potential
17504,-168,9,2997.03,1,5,5,15,recoverable_customers
17505,-213,2,1145.84,2,3,4,23,high_risk
17506,-299,1,302.20000000000005,2,2,2,22,inactive_customers
17507,-113,2,605.58,1,3,3,13,high_risk
17508,-93,1,387.31,1,2,2,12,inactive_customers
17509,-317,8,6083.639999999999,3,5,5,35,steady_supporters
17510,-350,1,308.48,4,2,2,42,loyalty_potential
17511,-372,31,91062.38,5,5,5,55,brand_ambassadors
17512,-346,10,2924.99,4,5,5,45,steady_supporters
17513,-302,1,513.2,2,2,3,22,inactive_customers
17514,-246,1,208.65,2,2,1,22,inactive_customers
17515,-343,4,639.02,4,4,3,44,steady_supporters
17516,-359,5,764.8799999999999,4,4,3,44,steady_supporters
17517,-66,1,153.94,1,2,1,12,inactive_customers
17519,-357,6,1844.02,4,5,4,45,steady_supporters
17520,-321,1,546.81,3,2,3,32,slipping_away
17521,-345,3,723.21,4,4,3,44,steady_supporters
17522,-373,5,1070.71,5,4,4,54,brand_ambassadors
17523,-363,4,652.74,5,4,3,54,brand_ambassadors
17524,-13,1,145.0,1,2,1,12,inactive_customers
17525,-15,1,422.7,1,2,2,12,inactive_customers
17526,-370,4,1195.9,5,4,4,54,brand_ambassadors
17527,-321,4,939.37,3,4,4,34,steady_supporters
17528,-373,8,3628.5,5,5,5,55,brand_ambassadors
17530,-373,10,2367.12,5,5,5,55,brand_ambassadors
17531,-184,1,296.7,1,2,2,12,inactive_customers
17534,-321,1,223.36,3,2,1,32,slipping_away
17535,-94,1,164.39999999999998,1,2,1,12,inactive_customers
17536,-197,1,76.5,2,2,1,22,inactive_customers
17537,-345,2,887.67,4,3,3,43,loyalty_potential
17538,-349,1,98.42,4,2,1,42,loyalty_potential
17540,-350,2,578.9,4,3,3,43,loyalty_potential
17542,-105,1,170.75,1,2,1,12,inactive_customers
17545,-331,3,642.3199999999999,3,4,3,34,steady_supporters
17548,-141,1,103.3,1,2,1,12,inactive_customers
17549,-351,2,148.86,4,3,1,43,loyalty_potential
17550,-177,3,267.1600000000001,1,4,2,14,high_risk
17551,-15,1,290.34,1,2,2,12,inactive_customers
17552,-314,4,930.41,3,4,3,34,steady_supporters
17553,-245,1,1487.6,2,2,4,22,inactive_customers
17554,-373,5,1952.4499999999998,5,4,4,54,brand_ambassadors
17555,-355,2,480.31,4,3,2,43,loyalty_potential
17556,-169,1,157.9,1,2,1,12,inactive_customers
17557,-360,3,541.4599999999999,4,4,3,44,steady_supporters
17560,-280,5,854.9500000000002,2,4,3,24,high_risk
17561,-355,1,165.11999999999998,4,2,1,42,loyalty_potential
17562,-360,7,1122.3799999999999,4,5,4,45,steady_supporters
17564,-350,3,454.01,4,4,2,44,steady_supporters
17566,-366,2,869.77,5,3,3,53,loyalty_potential
17567,-367,8,4331.48,5,5,5,55,brand_ambassadors
17569,-42,1,344.13999999999993,1,2,2,12,inactive_customers
17571,-324,4,1425.67,3,4,4,34,steady_supporters
17572,-303,4,226.75,3,4,1,34,steady_supporters
17573,-345,3,380.59999999999997,4,4,2,44,steady_supporters
17574,-132,1,185.64999999999998,1,2,1,12,inactive_customers
17576,-366,19,3564.83,5,5,5,55,brand_ambassadors
17578,-156,1,143.45999999999998,1,2,1,12,inactive_customers
17579,-370,3,448.8999999999999,5,4,2,54,brand_ambassadors
17580,-122,3,215.71999999999997,1,4,1,14,high_risk
17581,-374,25,11025.24,5,5,5,55,brand_ambassadors
17582,-138,1,175.27,1,2,1,12,inactive_customers
17584,-367,2,1242.3000000000002,5,3,4,53,loyalty_potential
17585,-265,4,1116.68,2,4,4,24,high_risk
17588,-274,3,1240.2,2,4,4,24,high_risk
17589,-314,4,2404.17,3,4,5,34,steady_supporters
17590,-372,3,1468.02,5,4,4,54,brand_ambassadors
17591,-301,7,2203.67,2,5,5,25,recoverable_customers
17593,-371,5,3923.86,5,4,5,54,brand_ambassadors
17594,-289,2,993.1800000000001,2,3,4,23,high_risk
17595,-362,2,386.69000000000005,5,3,2,53,loyalty_potential
17596,-351,7,2806.69,4,5,5,45,steady_supporters
17597,-161,1,2044.37,1,2,4,12,inactive_customers
17600,-357,1,161.67000000000002,4,2,1,42,loyalty_potential
17601,-135,1,116.00999999999999,1,2,1,12,inactive_customers
17602,-372,6,5054.42,5,5,5,55,brand_ambassadors
17603,-296,1,394.71999999999997,2,2,2,22,inactive_customers
17604,-157,2,309.35999999999996,1,3,2,13,high_risk
17608,-341,2,191.99,3,3,1,33,require_attention
17609,-334,5,1105.78,3,4,4,34,steady_supporters
17611,-367,15,3961.12,5,5,5,55,brand_ambassadors
17612,-321,6,2048.45,3,5,4,35,steady_supporters
17613,-352,14,4544.55,4,5,5,45,steady_supporters
17614,-317,1,386.32,3,2,2,32,slipping_away
17615,-244,3,329.6000000000001,2,4,2,24,high_risk
17616,-201,3,571.2,2,4,3,24,high_risk
17618,-369,3,930.2800000000001,5,4,3,54,brand_ambassadors
17619,-62,1,214.36999999999998,1,2,1,12,inactive_customers
17620,-315,1,81.44,3,2,1,32,slipping_away
17621,-353,3,1379.8999999999999,4,4,4,44,steady_supporters
17623,-342,1,527.0500000000001,4,2,3,42,loyalty_potential
17624,-360,2,843.48,4,3,3,43,loyalty_potential
17625,-356,4,2020.4,4,4,4,44,steady_supporters
17628,-293,1,75.75000000000001,2,2,1,22,inactive_customers
17629,-369,8,1814.12,5,5,4,55,brand_ambassadors
17630,-205,2,503.59999999999997,2,3,3,23,high_risk
17631,-373,3,528.3300000000002,5,4,3,54,brand_ambassadors
17633,-343,4,1324.8400000000001,4,4,4,44,steady_supporters
17634,-338,9,2358.59,3,5,5,35,steady_supporters
17636,-355,1,285.55999999999995,4,2,2,42,loyalty_potential
17637,-343,2,547.0600000000001,4,3,3,43,loyalty_potential
17639,-98,1,108.5,1,2,1,12,inactive_customers
17640,-288,1,621.6600000000001,2,2,3,22,inactive_customers
17642,-255,2,712.29,2,3,3,23,high_risk
17643,-1,1,101.55,1,2,1,12,inactive_customers
17644,-373,11,2895.64,5,5,5,55,brand_ambassadors
17646,-155,3,1008.39,1,4,4,14,high_risk
17647,-309,1,133.06,3,2,1,32,slipping_away
17648,-314,4,1797.5,3,4,4,34,steady_supporters
17649,-236,1,868.49,2,2,3,22,inactive_customers
17650,-353,1,166.07999999999998,4,2,1,42,loyalty_potential
17651,-363,10,3945.0,5,5,5,55,brand_ambassadors
17652,-349,12,4867.72,4,5,5,45,steady_supporters
17653,-338,4,1207.56,3,4,4,34,steady_supporters
17654,-97,1,117.55000000000001,1,2,1,12,inactive_customers
17655,-364,7,2638.9400000000005,5,5,5,55,brand_ambassadors
17656,-301,5,1674.6900000000003,2,4,4,24,high_risk
17658,-349,2,595.42,4,3,3,43,loyalty_potential
17659,-357,12,2999.46,4,5,5,45,steady_supporters
17660,-233,1,178.75000000000003,2,2,1,22,inactive_customers
17663,-349,7,1802.9100000000003,4,5,4,45,steady_supporters
17664,-356,2,604.64,4,3,3,43,loyalty_potential
17666,-371,2,728.1599999999999,5,3,3,53,loyalty_potential
17667,-308,5,2055.51,3,4,5,34,steady_supporters
17668,-373,2,347.75,5,3,2,53,loyalty_potential
17669,-332,7,3406.72,3,5,5,35,steady_supporters
17670,-147,1,205.7,1,2,1,12,inactive_customers
17671,-359,4,1572.7100000000003,4,4,4,44,steady_supporters
17672,-324,2,3178.17,3,3,5,33,require_attention
17673,-373,6,1594.9699999999998,5,5,4,55,brand_ambassadors
17674,-300,2,551.0400000000001,2,3,3,23,high_risk
17675,-373,31,20374.28,5,5,5,55,brand_ambassadors
17676,-370,6,1371.18,5,5,4,55,brand_ambassadors
17677,-373,30,16345.38,5,5,5,55,brand_ambassadors
17678,-111,1,298.11,1,2,2,12,inactive_customers
17679,-321,2,1992.1100000000001,3,3,4,33,require_attention
17680,-351,1,184.39999999999998,4,2,1,42,loyalty_potential
17682,-364,6,2474.3299999999995,5,5,5,55,brand_ambassadors
17684,-331,1,239.41,3,2,1,32,slipping_away
17685,-358,7,3155.8299999999995,4,5,5,45,steady_supporters
17686,-367,7,5739.460000000001,5,5,5,55,brand_ambassadors
17690,-344,15,4726.8,4,5,5,45,steady_supporters
17691,-16,2,290.4,1,3,2,13,high_risk
17692,-247,4,740.9399999999998,2,4,3,24,high_risk
17693,-237,1,200.46999999999997,2,2,1,22,inactive_customers
17694,-233,1,283.12,2,2,2,22,inactive_customers
17695,-243,2,765.3400000000001,2,3,3,23,high_risk
17696,-336,8,2285.7100000000005,3,5,5,35,steady_supporters
17697,-138,1,338.95000000000005,1,2,2,12,inactive_customers
17698,-114,1,154.95,1,2,1,12,inactive_customers
17700,-358,4,2534.64,4,4,5,44,steady_supporters
17701,-122,1,417.95000000000005,1,2,2,12,inactive_customers
17702,-344,4,1824.37,4,4,4,44,steady_supporters
17703,-339,3,798.74,3,4,3,34,steady_supporters
17704,-206,2,885.1899999999999,2,3,3,23,high_risk
17705,-371,9,1823.52,5,5,4,55,brand_ambassadors
17706,-370,17,10504.49,5,5,5,55,brand_ambassadors
17707,-189,2,152.39999999999998,1,3,1,13,high_risk
17708,-187,2,263.33,1,3,2,13,high_risk
17709,-205,1,137.45,2,2,1,22,inactive_customers
17711,-364,2,385.1,5,3,2,53,loyalty_potential
17712,-330,1,522.91,3,2,3,32,slipping_away
17714,-54,1,153.0,1,2,1,12,inactive_customers
17715,-174,1,326.4,1,2,2,12,inactive_customers
17716,-352,11,5655.99,4,5,5,45,steady_supporters
17718,-142,1,139.35,1,2,1,12,inactive_customers
17719,-337,15,5396.04,3,5,5,35,steady_supporters
17720,-348,4,1195.94,4,4,4,44,steady_supporters
17722,-278,4,2424.04,2,4,5,24,high_risk
17723,-247,6,3276.4,2,5,5,25,recoverable_customers
17724,-303,3,1033.0,3,4,4,34,steady_supporters
17725,-358,11,3439.08,4,5,5,45,steady_supporters
17727,-359,1,1060.25,4,2,4,42,loyalty_potential
17728,-371,3,2876.01,5,4,5,54,brand_ambassadors
17730,-371,13,5298.48,5,5,5,55,brand_ambassadors
17731,-295,4,1240.11,2,4,4,24,high_risk
17732,-2,1,303.96999999999997,1,2,2,12,inactive_customers
17733,-335,2,692.1899999999999,3,3,3,33,require_attention
